cgpa,current_semester,total_semesters,min_cgpa_required,cgpa_gap,skills_overlap_count,skills_overlap_pct,location_match,type_preference_match,graduation_year_match,financial_need,is_scholarship,days_until_deadline,urgency_score,quality_signal,match_score
3.07,6,8,2.5,0.57,1,0.125,0,1,1,0,1,16,0.4667,0.125,0.6153
3.93,5,8,2.5,1.43,0,0.0,1,1,1,1,0,12,0.5385,0.0,0.598
3.93,8,8,2.8,1.13,5,0.625,0,1,1,1,0,66,0.175,0.625,0.7239
3.71,5,9,3.0,0.71,6,0.75,0,0,1,0,0,45,0.2373,0.75,0.7122
2.38,3,7,3.0,-0.62,1,0.125,1,1,1,0,0,72,0.1628,0.0,0.4692
3.19,4,8,3.0,0.19,3,0.375,0,1,0,0,0,11,0.56,0.375,0.466
3.76,6,7,3.2,0.56,3,0.375,1,1,1,0,0,55,0.2029,0.375,0.7578
2.75,6,10,2.5,0.25,8,1.0,1,1,1,0,0,53,0.209,1.0,0.9575
2.2,5,6,2.5,-0.3,7,0.875,0,1,1,1,0,42,0.25,0.0,0.5636
3.62,2,6,0.0,3.62,2,0.25,1,1,0,1,0,39,0.2642,0.25,0.5815
2.96,5,6,3.2,-0.24,4,0.5,1,1,1,0,0,25,0.359,0.0,0.6281
3.13,6,7,2.8,0.33,8,1.0,0,1,1,1,0,71,0.1647,1.0,0.9575
3.96,9,9,2.5,1.46,3,0.375,1,1,0,1,0,30,0.3182,0.375,0.552
3.21,7,10,0.0,3.21,1,0.125,1,1,1,1,0,38,0.2692,0.125,0.7834
2.85,4,8,3.0,-0.15,2,0.25,1,1,0,1,0,78,0.1522,0.0,0.3444
2.74,5,6,3.0,-0.26,5,0.625,1,0,1,0,1,57,0.1972,0.0,0.5705
2.84,5,7,3.0,-0.16,8,1.0,1,1,0,1,1,4,0.7778,0.0,0.59
2.24,6,6,2.5,-0.26,2,0.25,0,1,0,1,0,6,0.7,0.0,0.2957
3.59,4,8,3.2,0.39,0,0.0,0,0,1,1,1,49,0.2222,0.0,0.5532
3.68,7,9,3.0,0.68,1,0.125,1,0,0,0,0,64,0.1795,0.125,0.4407
2.57,2,6,3.0,-0.43,3,0.375,1,1,0,0,0,43,0.2456,0.0,0.3267
2.61,7,9,3.0,-0.39,0,0.0,1,0,0,0,0,87,0.1386,0.0,0.1331
3.75,3,7,3.2,0.55,0,0.0,0,1,1,1,1,77,0.1538,0.0,0.623
2.05,8,9,3.5,-1.45,5,0.625,1,0,0,0,0,41,0.2545,0.0,0.2334
3.04,9,10,2.8,0.24,7,0.875,0,0,1,1,0,22,0.3889,0.875,0.7366
2.93,5,9,2.8,0.13,2,0.25,0,0,1,1,0,1,0.9333,0.25,0.5746
3.38,7,9,2.8,0.58,4,0.5,1,1,1,0,0,4,0.7778,0.5,0.898
2.33,7,9,3.2,-0.87,5,0.625,0,1,1,0,0,55,0.2029,0.0,0.3836
3.34,5,6,3.0,0.34,6,0.75,1,1,1,1,0,31,0.3111,0.75,0.8964
2.75,4,6,0.0,2.75,8,1.0,1,1,1,0,0,14,0.5,1.0,0.9833
3.24,5,7,0.0,3.24,7,0.875,1,1,1,1,0,7,0.6667,0.875,0.8837
2.08,9,9,3.2,-1.12,2,0.25,1,0,1,1,0,43,0.2456,0.0,0.4179
2.92,7,9,3.2,-0.28,8,1.0,1,0,1,0,1,53,0.209,0.0,0.5976
3.04,9,9,3.5,-0.46,0,0.0,1,1,1,0,1,3,0.8235,0.0,0.5068
2.43,7,7,2.8,-0.37,8,1.0,1,0,1,1,0,38,0.2692,0.0,0.589
2.28,10,10,3.0,-0.72,1,0.125,1,1,1,1,0,40,0.2593,0.0,0.3869
2.38,8,8,3.2,-0.82,1,0.125,0,1,1,0,0,6,0.7,0.0,0.2911
2.69,6,7,2.5,0.19,1,0.125,0,1,0,1,0,79,0.1505,0.125,0.47
2.19,7,9,0.0,2.19,1,0.125,1,1,0,0,0,21,0.4,0.125,0.5572
3.89,4,6,3.5,0.39,4,0.5,0,1,1,0,0,13,0.5185,0.5,0.8039
2.81,5,8,0.0,2.81,5,0.625,1,1,1,0,0,13,0.5185,0.625,0.917
3.62,9,9,2.8,0.82,6,0.75,0,1,1,1,0,45,0.2373,0.75,0.794
3.95,8,9,3.0,0.95,0,0.0,1,1,1,1,0,64,0.1795,0.0,0.7082
2.16,7,7,3.0,-0.84,2,0.25,0,1,1,0,1,23,0.3784,0.0,0.3392
3.3,5,6,2.5,0.8,1,0.125,1,1,1,0,1,69,0.1687,0.125,0.6617
3.74,4,6,3.0,0.74,1,0.125,0,1,1,0,0,24,0.3684,0.125,0.6128
3.27,3,6,2.5,0.77,6,0.75,1,1,1,1,0,17,0.4516,0.75,0.9209
2.86,10,10,3.2,-0.34,5,0.625,1,1,1,1,0,58,0.1944,0.0,0.5734
2.86,8,9,2.5,0.36,1,0.125,0,0,1,0,0,70,0.1667,0.125,0.4862
2.07,8,8,3.0,-0.93,2,0.25,0,1,1,1,1,68,0.1707,0.0,0.3698
3.07,6,8,3.0,0.07,8,1.0,1,1,1,1,0,51,0.2154,1.0,1.0
3.99,5,7,2.5,1.49,5,0.625,1,1,0,1,0,79,0.1505,0.625,0.6775
3.92,2,6,2.5,1.42,2,0.25,0,0,1,1,0,77,0.1538,0.25,0.5248
2.08,2,6,3.0,-0.92,8,1.0,1,1,0,0,0,26,0.35,0.0,0.4073
3.41,8,9,0.0,3.41,1,0.125,0,1,1,1,1,57,0.1972,0.125,0.7171
2.6,3,6,2.5,0.1,2,0.25,0,1,1,0,0,7,0.6667,0.25,0.7208
3.81,2,6,2.8,1.01,6,0.75,1,1,1,1,0,8,0.6364,0.75,0.9468
2.09,8,9,3.5,-1.41,4,0.5,0,1,1,0,0,40,0.2593,0.0,0.4202
3.87,7,8,2.8,1.07,0,0.0,1,1,1,1,0,64,0.1795,0.0,0.6617
3.67,4,8,2.8,0.87,7,0.875,0,0,0,0,0,53,0.209,0.875,0.5141
2.24,5,7,3.5,-1.26,2,0.25,1,1,1,0,0,15,0.4828,0.0,0.4436
2.12,4,6,2.8,-0.68,6,0.75,1,1,0,1,0,67,0.1728,0.0,0.3413
3.67,4,8,2.8,0.87,3,0.375,0,1,1,0,0,55,0.2029,0.375,0.671
2.31,6,7,2.8,-0.49,6,0.75,1,1,1,0,0,69,0.1687,0.0,0.6538
3.07,5,8,2.5,0.57,8,1.0,1,1,1,1,0,56,0.2,1.0,0.9334
3.83,6,6,2.5,1.33,6,0.75,0,0,1,0,0,78,0.1522,0.75,0.7462
3.13,3,7,3.0,0.13,8,1.0,1,1,1,0,0,33,0.2979,1.0,1.0
2.79,6,6,0.0,2.79,4,0.5,0,1,1,1,0,3,0.8235,0.5,0.8684
2.89,4,8,3.0,-0.11,0,0.0,0,1,1,0,1,54,0.2059,0.0,0.4173
2.13,6,7,2.5,-0.37,4,0.5,1,1,1,0,0,89,0.1359,0.0,0.6152
3.94,6,7,2.8,1.14,4,0.5,0,1,0,1,0,9,0.6087,0.5,0.5883
2.62,6,8,0.0,2.62,6,0.75,1,1,1,1,0,88,0.1373,0.75,0.918
2.38,5,8,2.8,-0.42,2,0.25,1,1,1,0,1,70,0.1667,0.0,0.4653
2.57,3,7,3.0,-0.43,6,0.75,1,1,1,0,0,4,0.7778,0.0,0.6435
3.93,6,9,2.8,1.13,3,0.375,0,1,1,0,0,49,0.2222,0.375,0.7321
2.19,6,7,2.5,-0.31,6,0.75,0,0,1,0,0,29,0.3256,0.0,0.389
3.73,6,7,2.5,1.23,3,0.375,1,1,1,0,1,59,0.1918,0.375,0.7773
3.42,4,8,3.2,0.22,3,0.375,0,1,1,1,0,69,0.1687,0.375,0.6753
3.66,2,6,2.5,1.16,1,0.125,1,1,1,0,0,34,0.2917,0.125,0.7161
3.95,6,8,3.0,0.95,7,0.875,1,0,1,0,0,44,0.2414,0.875,0.8543
3.68,6,8,2.5,1.18,0,0.0,1,1,1,1,0,4,0.7778,0.0,0.7215
3.89,6,6,2.5,1.39,2,0.25,1,1,1,0,0,1,0.9333,0.25,0.8584
2.25,7,8,3.0,-0.75,3,0.375,0,0,1,1,0,69,0.1687,0.0,0.2352
3.59,4,6,2.8,0.79,1,0.125,0,1,0,1,0,32,0.3043,0.125,0.3692
3.09,7,9,0.0,3.09,8,1.0,1,1,0,0,1,80,0.1489,1.0,0.7599
3.09,5,6,3.5,-0.41,3,0.375,1,0,1,0,0,53,0.209,0.0,0.4681
3.8,4,6,0.0,3.8,2,0.25,0,1,0,0,0,36,0.28,0.25,0.424
3.94,6,7,2.8,1.14,2,0.25,0,1,1,0,0,80,0.1489,0.25,0.6958
3.41,5,9,2.8,0.61,1,0.125,1,1,0,0,0,6,0.7,0.125,0.4982
2.97,9,9,2.8,0.17,5,0.625,0,1,0,0,1,75,0.1573,0.625,0.6054
2.91,8,8,3.0,-0.09,4,0.5,1,1,1,0,1,7,0.6667,0.0,0.6851
2.77,4,6,0.0,2.77,2,0.25,0,1,1,1,0,86,0.14,0.25,0.6844
2.72,5,7,3.5,-0.78,7,0.875,1,1,1,0,1,51,0.2154,0.0,0.6195
2.78,7,9,3.0,-0.22,5,0.625,1,0,0,0,0,43,0.2456,0.0,0.3337
2.18,6,6,3.5,-1.32,3,0.375,1,1,0,0,1,59,0.1918,0.0,0.302
2.15,5,9,3.2,-1.05,4,0.5,1,1,0,0,0,72,0.1628,0.0,0.3955
3.56,4,7,3.5,0.06,5,0.625,0,1,1,1,1,26,0.35,0.625,0.8253
2.89,5,6,3.0,-0.11,1,0.125,1,1,0,1,0,10,0.5833,0.0,0.3037
3.86,8,9,2.8,1.06,7,0.875,1,1,1,0,0,88,0.1373,0.875,0.9379
3.22,3,6,2.8,0.42,2,0.25,1,1,0,0,0,47,0.2295,0.25,0.6141
2.07,3,7,3.0,-0.93,0,0.0,1,1,1,0,1,26,0.35,0.0,0.3983
2.32,4,6,2.8,-0.48,4,0.5,1,0,1,1,0,83,0.1443,0.0,0.432
2.41,7,8,3.0,-0.59,7,0.875,0,1,1,0,0,4,0.7778,0.0,0.5381
3.95,5,6,0.0,3.95,6,0.75,1,1,0,1,0,76,0.1556,0.75,0.6982
2.44,2,6,3.2,-0.76,2,0.25,0,1,0,0,0,2,0.875,0.0,0.187
3.03,4,8,2.5,0.53,3,0.375,1,1,1,0,0,60,0.1892,0.375,0.7141
3.87,7,10,3.5,0.37,5,0.625,1,0,1,0,0,4,0.7778,0.625,0.8056
3.95,4,6,2.5,1.45,2,0.25,1,0,1,0,1,14,0.5,0.25,0.6798
2.47,4,8,0.0,2.47,7,0.875,0,0,1,0,0,30,0.3182,0.875,0.6651
2.1,6,10,3.2,-1.1,2,0.25,1,0,1,0,1,17,0.4516,0.0,0.3833
2.31,5,7,3.2,-0.89,1,0.125,1,1,1,0,0,5,0.7368,0.0,0.3559
2.13,5,8,3.0,-0.87,0,0.0,0,1,1,1,0,62,0.1842,0.0,0.3034
2.39,9,10,3.5,-1.11,6,0.75,1,0,0,0,0,69,0.1687,0.0,0.2835
3.14,5,9,2.5,0.64,0,0.0,0,1,1,1,0,30,0.3182,0.0,0.5408
3.82,7,7,3.2,0.62,7,0.875,1,0,1,0,0,63,0.1818,0.875,0.8019
3.07,5,9,2.8,0.27,8,1.0,1,0,1,0,0,30,0.3182,1.0,0.8114
3.25,7,9,2.8,0.45,1,0.125,1,1,1,0,0,20,0.4118,0.125,0.7455
2.4,8,8,2.8,-0.4,0,0.0,0,1,1,1,0,77,0.1538,0.0,0.3734
3.6,7,8,0.0,3.6,8,1.0,0,1,1,1,0,48,0.2258,1.0,0.9378
3.24,10,10,2.8,0.44,1,0.125,1,0,0,1,0,2,0.875,0.125,0.3858
3.73,6,10,3.0,0.73,3,0.375,1,1,0,0,0,63,0.1818,0.375,0.567
3.9,9,10,2.5,1.4,7,0.875,0,0,1,0,1,36,0.28,0.875,0.7491
2.7,5,9,3.5,-0.8,1,0.125,0,1,0,1,0,7,0.6667,0.0,0.0858
2.18,6,7,2.8,-0.62,5,0.625,1,1,1,1,1,22,0.3889,0.0,0.5667
2.45,3,6,2.5,-0.05,3,0.375,1,1,1,0,1,29,0.3256,0.0,0.5922
2.88,5,6,3.0,-0.12,3,0.375,0,1,1,1,1,3,0.8235,0.0,0.5681
3.89,6,10,2.5,1.39,8,1.0,1,1,0,1,0,66,0.175,1.0,0.6655
2.76,7,7,0.0,2.76,5,0.625,1,1,1,0,0,20,0.4118,0.625,0.8484
3.54,4,6,3.0,0.54,2,0.25,1,0,1,1,0,15,0.4828,0.25,0.6264
3.08,5,7,0.0,3.08,8,1.0,1,1,1,0,0,17,0.4516,1.0,0.9438
2.37,4,6,0.0,2.37,5,0.625,1,1,1,0,0,65,0.1772,0.625,0.8886
2.64,4,8,3.0,-0.36,0,0.0,0,0,1,1,0,46,0.2333,0.0,0.2847
3.31,5,8,0.0,3.31,3,0.375,1,0,1,1,0,74,0.1591,0.375,0.6714
3.35,6,7,3.2,0.15,2,0.25,0,1,1,0,1,40,0.2593,0.25,0.6868
2.87,9,9,3.0,-0.13,5,0.625,1,0,1,0,0,62,0.1842,0.0,0.4927
2.46,8,8,0.0,2.46,7,0.875,0,1,1,0,1,43,0.2456,0.875,0.8093
3.44,8,10,2.8,0.64,0,0.0,0,1,1,0,1,54,0.2059,0.0,0.6083
2.34,6,9,0.0,2.34,7,0.875,0,1,1,1,1,80,0.1489,0.875,0.8394
3.87,4,6,3.0,0.87,8,1.0,0,1,0,0,0,56,0.2,1.0,0.6995
2.38,5,7,0.0,2.38,8,1.0,1,1,1,0,1,45,0.2373,1.0,0.9709
2.21,6,9,3.5,-1.29,5,0.625,1,1,1,1,0,78,0.1522,0.0,0.5038
3.0,5,8,2.5,0.5,2,0.25,1,0,1,0,1,58,0.1944,0.25,0.6232
3.04,9,9,3.0,0.04,1,0.125,1,0,0,0,0,84,0.1429,0.125,0.3775
3.02,4,7,0.0,3.02,8,1.0,1,1,0,1,0,59,0.1918,1.0,0.714
2.87,2,6,2.5,0.37,3,0.375,0,1,0,0,0,62,0.1842,0.375,0.4401
3.99,8,9,2.8,1.19,3,0.375,1,1,0,0,0,47,0.2295,0.375,0.5325
2.97,8,9,2.8,0.17,6,0.75,0,0,1,0,1,77,0.1538,0.75,0.7283
2.96,6,9,3.5,-0.54,6,0.75,0,1,1,0,0,28,0.3333,0.0,0.5293
2.84,7,8,0.0,2.84,7,0.875,0,1,0,1,0,49,0.2222,0.875,0.6153
2.13,6,6,0.0,2.13,7,0.875,0,0,1,1,0,82,0.1458,0.875,0.7615
3.19,9,9,2.8,0.39,7,0.875,1,1,1,0,1,20,0.4118,0.875,0.9306
2.46,8,9,2.8,-0.34,1,0.125,0,1,1,0,0,40,0.2593,0.0,0.3645
3.28,7,9,3.2,0.08,1,0.125,0,1,1,0,1,3,0.8235,0.125,0.5748
2.1,2,6,3.2,-1.1,1,0.125,1,1,1,1,1,52,0.2121,0.0,0.4612
3.96,7,9,3.2,0.76,5,0.625,0,1,0,1,0,32,0.3043,0.625,0.5761
2.94,9,9,0.0,2.94,5,0.625,1,1,1,1,0,51,0.2154,0.625,0.9257
3.79,10,10,2.8,0.99,7,0.875,1,0,1,0,0,22,0.3889,0.875,0.8661
2.95,7,8,3.0,-0.05,7,0.875,1,1,0,1,1,75,0.1573,0.0,0.5802
2.12,9,9,2.5,-0.38,7,0.875,1,1,1,1,0,89,0.1359,0.0,0.5812
3.64,6,8,3.0,0.64,0,0.0,0,1,1,0,1,49,0.2222,0.0,0.579
3.3,5,9,2.5,0.8,6,0.75,1,0,0,0,1,55,0.2029,0.75,0.6055
3.56,7,9,2.5,1.06,7,0.875,1,1,1,0,0,42,0.25,0.875,0.9109
2.86,6,9,3.2,-0.34,8,1.0,0,1,0,0,0,27,0.3415,0.0,0.3406
3.28,10,10,2.5,0.78,3,0.375,1,1,0,0,0,42,0.25,0.375,0.5984
3.71,5,6,3.5,0.21,6,0.75,1,0,0,0,0,45,0.2373,0.75,0.6487
3.26,7,9,2.5,0.76,3,0.375,0,1,1,1,1,71,0.1647,0.375,0.7892
2.7,6,9,0.0,2.7,1,0.125,1,0,1,1,0,63,0.1818,0.125,0.6256
3.33,4,8,2.5,0.83,3,0.375,0,1,1,0,0,30,0.3182,0.375,0.6396
3.34,4,8,2.5,0.84,2,0.25,1,1,1,0,0,56,0.2,0.25,0.7906
3.92,6,9,2.8,1.12,8,1.0,1,0,1,0,1,85,0.1414,1.0,0.8734
2.74,5,8,0.0,2.74,1,0.125,1,1,0,0,0,38,0.2692,0.125,0.5567
2.85,5,8,3.0,-0.15,1,0.125,1,1,1,1,0,77,0.1538,0.0,0.5138
3.62,10,10,3.2,0.42,5,0.625,0,1,1,0,0,43,0.2456,0.625,0.7655
3.01,8,9,2.8,0.21,5,0.625,1,1,1,1,1,13,0.5185,0.625,0.9644
3.47,5,7,2.5,0.97,5,0.625,1,1,1,1,0,17,0.4516,0.625,0.8784
2.92,6,10,2.8,0.12,1,0.125,1,1,1,1,0,29,0.3256,0.125,0.6423
2.43,7,7,3.0,-0.57,4,0.5,0,0,1,0,1,53,0.209,0.0,0.2675
3.49,5,6,2.8,0.69,8,1.0,0,1,1,0,0,82,0.1458,1.0,0.9236
2.26,8,10,0.0,2.26,0,0.0,0,1,1,1,0,36,0.28,0.0,0.5315
2.4,5,7,2.8,-0.4,7,0.875,1,1,1,1,0,26,0.35,0.0,0.6333
3.25,5,7,2.8,0.45,1,0.125,1,1,1,1,0,59,0.1918,0.125,0.7416
3.49,7,7,2.5,0.99,2,0.25,1,1,0,1,0,29,0.3256,0.25,0.5119
3.79,7,8,0.0,3.79,8,1.0,0,0,0,0,0,40,0.2593,1.0,0.5067
2.55,4,6,3.5,-0.95,2,0.25,0,0,0,0,0,20,0.4118,0.0,0.0201
2.22,5,6,2.5,-0.28,4,0.5,1,0,1,0,0,27,0.3415,0.0,0.632
3.91,7,7,2.5,1.41,3,0.375,1,0,0,0,0,5,0.7368,0.375,0.5995
2.31,4,7,0.0,2.31,5,0.625,0,1,1,1,0,52,0.2121,0.625,0.7419
2.4,6,6,2.8,-0.4,3,0.375,1,1,1,1,0,44,0.2414,0.0,0.5332
2.58,9,10,2.8,-0.22,3,0.375,0,0,1,0,0,16,0.4667,0.0,0.4023
3.06,4,8,2.5,0.56,7,0.875,1,1,1,0,0,68,0.1707,0.875,0.9325
3.77,6,6,2.8,0.97,4,0.5,1,0,0,0,1,19,0.4242,0.5,0.4999
3.52,5,6,3.0,0.52,5,0.625,0,1,1,0,0,60,0.1892,0.625,0.8635
3.42,7,10,2.5,0.92,7,0.875,1,1,1,1,1,11,0.56,0.875,0.9211
2.35,4,7,3.2,-0.85,3,0.375,1,1,1,1,0,3,0.8235,0.0,0.4785
2.72,6,6,2.5,0.22,7,0.875,1,0,1,0,0,12,0.5385,0.875,0.8178
2.96,9,9,2.5,0.46,6,0.75,1,1,1,1,0,48,0.2258,0.75,0.9778
2.29,6,10,3.5,-1.21,7,0.875,1,1,1,0,0,17,0.4516,0.0,0.6338
2.55,6,7,3.2,-0.65,4,0.5,0,1,1,1,1,30,0.3182,0.0,0.4508
2.62,5,9,2.5,0.12,5,0.625,1,0,1,1,0,49,0.2222,0.625,0.7396
2.25,5,8,3.2,-0.95,1,0.125,1,1,1,0,0,58,0.1944,0.0,0.338
3.1,4,6,2.8,0.3,1,0.125,0,1,1,1,0,71,0.1647,0.125,0.614
3.41,6,9,2.5,0.91,0,0.0,1,1,1,0,0,37,0.2745,0.0,0.7284
2.14,8,10,3.2,-1.06,5,0.625,1,1,1,1,0,10,0.5833,0.0,0.5223
2.96,8,10,3.0,-0.04,2,0.25,0,1,1,0,0,89,0.1359,0.0,0.4802
3.56,4,6,2.5,1.06,2,0.25,1,1,0,0,1,70,0.1667,0.25,0.6588
3.5,8,8,3.0,0.5,5,0.625,0,0,0,1,0,75,0.1573,0.625,0.5087
3.63,5,9,2.8,0.83,3,0.375,1,0,1,0,0,84,0.1429,0.375,0.7427
2.9,5,6,0.0,2.9,1,0.125,1,1,1,0,0,64,0.1795,0.125,0.6166
3.64,7,10,3.5,0.14,5,0.625,1,0,1,1,0,90,0.1346,0.625,0.7931
2.48,2,6,2.8,-0.32,4,0.5,1,1,1,0,0,47,0.2295,0.0,0.5901
2.72,5,7,2.8,-0.08,1,0.125,0,1,1,1,0,51,0.2154,0.0,0.3699
2.35,7,10,2.8,-0.45,2,0.25,1,1,1,1,1,54,0.2059,0.0,0.5182
2.93,4,8,2.8,0.13,2,0.25,1,0,1,0,0,46,0.2333,0.25,0.6738
2.78,7,9,2.5,0.28,6,0.75,0,1,1,1,0,40,0.2593,0.75,0.7838
2.48,8,8,3.5,-1.02,2,0.25,1,1,0,0,0,30,0.3182,0.0,0.2381
3.5,7,9,3.0,0.5,0,0.0,1,1,1,0,0,72,0.1628,0.0,0.6815
2.63,5,6,3.0,-0.37,2,0.25,1,1,1,0,0,30,0.3182,0.0,0.5329
2.55,5,9,2.8,-0.25,4,0.5,1,0,1,1,0,82,0.1458,0.0,0.5317
2.26,2,6,2.5,-0.24,6,0.75,1,1,0,0,1,68,0.1707,0.0,0.5021
2.88,3,6,0.0,2.88,0,0.0,1,0,1,0,0,90,0.1346,0.0,0.641
2.61,7,8,2.8,-0.19,7,0.875,1,1,0,0,1,59,0.1918,0.0,0.4494
2.74,8,8,2.5,0.24,2,0.25,1,0,1,1,1,54,0.2059,0.25,0.7416
2.47,2,6,3.0,-0.53,3,0.375,1,0,1,0,0,31,0.3111,0.0,0.3856
3.53,7,9,3.2,0.33,0,0.0,1,0,1,0,1,62,0.1842,0.0,0.6167
3.86,4,7,2.5,1.36,2,0.25,1,0,1,0,0,53,0.209,0.25,0.6624
3.0,9,10,2.5,0.5,4,0.5,0,1,1,0,0,36,0.28,0.5,0.7224
3.29,3,6,3.0,0.29,5,0.625,0,1,0,1,0,7,0.6667,0.625,0.662
3.73,5,7,0.0,3.73,6,0.75,1,0,1,0,0,1,0.9333,0.75,0.8332
4.0,7,7,3.5,0.5,4,0.5,0,0,1,0,0,21,0.4,0.5,0.6203
3.23,6,8,2.8,0.43,0,0.0,1,1,1,0,1,64,0.1795,0.0,0.7008
3.78,7,8,0.0,3.78,3,0.375,1,0,1,1,0,83,0.1443,0.375,0.6592
3.82,5,6,2.5,1.32,6,0.75,1,1,0,0,0,85,0.1414,0.75,0.7795
3.58,6,8,3.5,0.08,5,0.625,1,0,1,0,0,48,0.2258,0.625,0.7606
2.92,7,10,2.5,0.42,5,0.625,1,1,0,1,1,78,0.1522,0.625,0.7685
2.16,6,6,3.0,-0.84,4,0.5,1,1,0,1,0,1,0.9333,0.0,0.358
2.03,4,7,2.5,-0.47,4,0.5,1,0,1,0,0,80,0.1489,0.0,0.4645
2.95,8,8,2.5,0.45,8,1.0,1,1,0,0,0,87,0.1386,1.0,0.7946
2.99,9,9,3.2,-0.21,5,0.625,0,1,0,0,1,37,0.2745,0.0,0.334
2.81,4,6,0.0,2.81,5,0.625,0,1,1,1,0,5,0.7368,0.625,0.7884
3.14,7,7,0.0,3.14,3,0.375,1,1,1,0,0,65,0.1772,0.375,0.8099
3.1,6,7,2.8,0.3,4,0.5,0,1,1,0,0,2,0.875,0.5,0.8041
3.67,8,9,3.2,0.47,6,0.75,1,1,1,0,0,58,0.1944,0.75,0.9106
2.22,2,6,2.5,-0.28,7,0.875,1,1,0,0,0,29,0.3256,0.0,0.4585
2.45,5,9,0.0,2.45,7,0.875,0,0,1,1,1,49,0.2222,0.875,0.793
3.59,4,8,3.5,0.09,5,0.625,1,1,1,0,0,83,0.1443,0.625,0.8422
3.7,3,7,3.0,0.7,7,0.875,0,1,0,0,0,14,0.5,0.875,0.6449
3.99,10,10,3.2,0.79,0,0.0,1,0,1,1,1,4,0.7778,0.0,0.6332
3.75,6,10,3.0,0.75,2,0.25,1,0,1,1,0,52,0.2121,0.25,0.6538
3.78,6,10,3.0,0.78,2,0.25,0,0,0,1,0,63,0.1818,0.25,0.3718
2.63,10,10,2.8,-0.17,5,0.625,0,1,1,1,0,27,0.3415,0.0,0.5571
2.8,4,7,2.5,0.3,6,0.75,1,0,1,0,0,15,0.4828,0.75,0.8653
2.54,10,10,3.0,-0.46,1,0.125,0,0,1,0,0,64,0.1795,0.0,0.2569
3.21,6,6,3.0,0.21,1,0.125,1,0,0,1,0,63,0.1818,0.125,0.49
3.88,5,7,3.5,0.38,4,0.5,1,1,1,1,0,86,0.14,0.5,0.8707
2.69,8,8,2.8,-0.11,8,1.0,0,0,0,0,1,78,0.1522,0.0,0.2931
3.11,9,9,2.5,0.61,0,0.0,0,0,1,0,0,66,0.175,0.0,0.4933
2.59,4,8,2.8,-0.21,7,0.875,0,1,0,0,0,2,0.875,0.0,0.4427
2.34,4,8,3.0,-0.66,1,0.125,1,1,1,0,0,24,0.3684,0.0,0.4401
2.39,4,7,2.8,-0.41,2,0.25,1,0,1,1,1,59,0.1918,0.0,0.5137
2.12,6,8,3.0,-0.88,5,0.625,0,1,1,1,0,42,0.25,0.0,0.3993
3.9,7,8,2.8,1.1,6,0.75,1,1,0,0,0,5,0.7368,0.75,0.8187
2.81,4,8,0.0,2.81,7,0.875,1,0,1,1,1,51,0.2154,0.875,0.8919
3.67,4,8,2.8,0.87,0,0.0,1,1,1,1,0,69,0.1687,0.0,0.6629
3.36,6,9,3.0,0.36,0,0.0,0,1,0,0,1,66,0.175,0.0,0.3918
2.38,4,7,3.2,-0.82,4,0.5,0,1,1,0,0,84,0.1429,0.0,0.4884
2.35,6,6,2.8,-0.45,5,0.625,0,0,1,1,1,14,0.5,0.0,0.4483
3.62,4,7,2.8,0.82,2,0.25,1,1,1,0,0,86,0.14,0.25,0.734
2.53,8,8,2.8,-0.27,5,0.625,1,1,1,1,1,48,0.2258,0.0,0.6618
3.83,2,6,2.8,1.03,2,0.25,0,1,1,0,0,28,0.3333,0.25,0.6332
2.28,2,6,0.0,2.28,8,1.0,0,1,1,1,0,78,0.1522,1.0,0.8207
3.36,10,10,3.2,0.16,1,0.125,1,1,1,0,1,10,0.5833,0.125,0.7093
3.63,4,7,3.2,0.43,5,0.625,0,1,1,0,0,3,0.8235,0.625,0.7562
2.47,5,9,2.8,-0.33,4,0.5,1,0,1,1,0,66,0.175,0.0,0.4629
2.55,4,6,2.8,-0.25,0,0.0,1,1,0,0,0,66,0.175,0.0,0.3761
3.93,6,10,0.0,3.93,5,0.625,0,1,1,0,0,9,0.6087,0.625,0.866
2.53,3,7,2.8,-0.27,1,0.125,1,1,1,0,0,80,0.1489,0.0,0.582
2.86,5,7,2.8,0.06,4,0.5,0,0,1,0,0,76,0.1556,0.5,0.5932
2.87,7,9,3.0,-0.13,5,0.625,1,0,1,0,0,72,0.1628,0.0,0.6269
2.51,5,7,0.0,2.51,0,0.0,0,0,1,0,0,36,0.28,0.0,0.5037
3.55,6,8,3.0,0.55,1,0.125,1,1,0,0,0,84,0.1429,0.125,0.5094
3.54,5,9,2.5,1.04,2,0.25,1,1,1,0,0,12,0.5385,0.25,0.8237
2.76,3,6,3.0,-0.24,8,1.0,0,1,1,0,0,71,0.1647,0.0,0.6481
3.67,3,6,3.0,0.67,1,0.125,1,1,1,1,0,76,0.1556,0.125,0.6315
2.43,6,9,2.5,-0.07,8,1.0,1,0,1,0,0,47,0.2295,0.0,0.5955
2.01,5,7,2.8,-0.79,4,0.5,1,1,1,1,0,32,0.3043,0.0,0.5254
3.14,7,10,3.2,-0.06,8,1.0,0,1,1,0,0,43,0.2456,0.0,0.5668
3.99,9,10,3.0,0.99,7,0.875,0,0,1,0,0,5,0.7368,0.875,0.8136
2.08,10,10,0.0,2.08,2,0.25,0,1,1,0,0,3,0.8235,0.25,0.7401
