text,label
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on February 28, 2026. It had my charger and notebooks. Please contact if found.",0
"Subject: Jazz Summer Internship 2025 — Applications Open. Hello, Jazz is offering a 10-week internship program for BS students in Computer Science and related fields. Apply before August 1, 2025.",1
"Subject: Blood Donation Drive — June 30, 2025. The social welfare society is organizing a blood donation camp on June 30, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on March 15, 2025.",0
"Subject: Scholarship Opportunity — Merit Excellence 2025. Dear Student, applications for the Merit Excellence are now open. Award: PKR 50,000 per semester. Minimum CGPA: 3.0. Apply by May 31, 2025.",1
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: Annual Sports Gala — May 1, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on May 31, 2025. It had my charger and notebooks. Please contact if found.",0
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on March 15, 2025. Please DM if found.",0
"Subject: HackFest 4.0 — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Web Development. Last date to register: February 28, 2026.",1
"Subject: Hardee's Discount for Students — Show Your ID. Dear Student, present your university ID at Hardee's to get 20% off on all orders this weekend.",0
"Subject: Internship Alert: Backend Developer at Bykea. A new internship matching your profile has been posted. Requirements include Django and Docker. Last date to apply is August 1, 2025.",1
Subject: Lost: Green Water Bottle — Gym Area. Has anyone seen a green Nalgene water bottle in the gym? Please contact me at finder@student.edu.pk if found.,0
"Subject: Job Alert: Junior Backend Developer at Turing. A new job matching your profile has been posted on our platform. Required skills: Java, Docker. CGPA requirement: 2.8+.",1
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: May 1, 2025.",1
"Subject: Industry Workshop Invitation — Turing. You are invited to attend a professional workshop on Blockchain organized by Turing. Date: March 15, 2025. Venue: Faisalabad.",1
"Subject: MLH Fellowship — Applications Closing January 31, 2026. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: Subway Discount for Students — Show Your ID. Dear Student, present your university ID at Subway to get 20% off on all orders this weekend.",0
"Subject: Monthly Newsletter — April 2025. Dear Reader, in this edition we cover campus life highlights, upcoming events, faculty achievements, and student success stories.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: May 15, 2025.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on May 1, 2025. It had my charger and notebooks. Please contact if found.",0
"Subject: Meet Your Candidate — Hamza Sheikh for President. Hi everyone, I'm Hamza Sheikh and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
Subject: Birthday Wishes — Zara Noor. Wishing a very happy birthday to our dear Zara Noor! Join us for a small celebration in the common room after evening classes.,0
"Subject: CodeFest — Register Before May 1, 2025. Hi Developer, CodeFest is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 1,000,000. Theme: UI/UX Design.",1
"Subject: OA Test Link — Bykea Graduate Trainee. Please complete the online assessment for your application to Bykea. The test is available until July 15, 2025. Time limit: 90 minutes.",1
"Subject: IEEE Programming Contest — Register by November 30, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
"Subject: Industry Workshop Invitation — Foodpanda. You are invited to attend a professional workshop on Embedded Systems organized by Foodpanda. Date: January 31, 2026. Venue: Faisalabad.",1
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by November 30, 2025.",1
"Subject: Attendance Shortage Warning. Dear Student, your attendance in CS301 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on April 10, 2025. Please DM if found.",0
"Subject: Walk-in Interview — Backend Developer at Telenor. You are invited to attend a walk-in interview on April 10, 2025 at Telenor office, Faisalabad. Bring your CV and transcript.",1
"Subject: Hiring: Cloud Engineer — Ignite (Islamabad). Ignite is looking for a Cloud Engineer to join their Blockchain team. Fresh graduates are encouraged to apply. Last date: May 31, 2025.",1
"Subject: National Hackathon — AIHack. Dear Student, we invite you to participate in AIHack, hosted by Careem. Solo or team registrations open till May 15, 2025.",1
"Subject: Open Source Contributor Program — Taskeen. Taskeen is offering paid open-source contributions for students. Apply by November 30, 2025 with a sample PR or project link.",1
Subject: Election Results Announcement — Student Body 2025. We are pleased to announce the results of the student council elections. Thank you to all candidates who participated.,0
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Case Competition — Taskeen Business Challenge. Taskeen invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: April 20, 2025.",1
"Subject: Book Return Reminder — Due Date: March 15, 2025. This is a reminder that the books issued to you are due for return on March 15, 2025. Late returns incur a daily fine.",0
"Subject: Graduate Trainee Program — Meta 2025. Applications are open for the Meta Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by February 28, 2026.",1
"Subject: Paid Internship — Data Science Division at Jazz. We invite applications from final-year students for a full-time internship starting January. Stipend: PKR 60,000/month.",1
"Subject: Scholarship Opportunity — Ehsaas 2025. Dear Student, applications for the Ehsaas are now open. Award: PKR 50,000 per semester. Minimum CGPA: 2.5. Apply by May 1, 2025.",1
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: Serena Hotel. Date: August 1, 2025. Dress code: formal.",0
"Subject: Open Source Contributor Program — Ignite. Ignite is offering paid open-source contributions for students. Apply by April 1, 2025 with a sample PR or project link.",1
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective August 31, 2025. Please check the new timings on the portal.",0
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: September 1, 2025.",0
"Subject: Internship Opening at Turing — Apply by March 15, 2025. Dear Student, we are hiring motivated undergraduates for a paid summer internship in Data Science. Shortlisted candidates will be contacted for an online test.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on August 1, 2025. It had my charger and notebooks. Please contact if found.",0
Subject: Lost: Green Water Bottle — Gym Area. Has anyone seen a green Nalgene water bottle in the gym? Please contact me at someone@gmail.com if found.,0
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with P@SHA representatives is scheduled for September 1, 2025. Please confirm your attendance.",1
